"brand","model","model_year","fuel_type","transmission","ext_col","int_col","accident","clean_title","Horsepower","Engine_Size","Cylinders","Mileage","Price"
"Cadillac","Escalade Premium",2013,"E85 Flex Fuel","6-Speed A/T","Beige","Beige","At least 1 accident or damage reported","Yes",403,6.2,8,113395,18800
"Mercedes-Benz","GLE 350 GLE 350",2022,"Gasoline","Automatic","Black","Black","None reported","No",332.283838699594,3.71083587046776,6,18815,61998
"Toyota","4Runner Limited",2014,"Gasoline","A/T","Gray","Red","None reported","Yes",270,4,6,65000,27999
"Audi","A8 L 55",2019,"Hybrid","Transmission w/Dual Shift Mode","Black","Brown","None reported","Yes",335,3,6,23350,48000
"Lexus","ES 350 Base",2019,"Gasoline","Transmission w/Dual Shift Mode","Black","Red","At least 1 accident or damage reported","Yes",302,3.5,6,39000,34000
"Toyota","4Runner Limited Nightshade",2019,"Gasoline","5-Speed Automatic","White","Unknown","At least 1 accident or damage reported","Yes",332.283838699594,4,6,48842,39857
"FIAT","500 Sport",2015,"Gasoline","A/T","Black","Black","At least 1 accident or damage reported","Yes",101,1.4,4,47800,11500
"Ford","Maverick XLT",2022,"Hybrid","CVT Transmission","Blue","Gray","None reported","Yes",191,2.5,4,52000,28000
"Ford","Mustang GT",2006,"Gasoline","5-Speed A/T","Silver","Black","None reported","Yes",300,4.6,8,16000,22000
"Jeep","Wrangler Sport",2023,"Gasoline","8-Speed Automatic","Bright White Clearcoat","Black","None reported","Yes",332.283838699594,2,6,7102,40995
"Jeep","Grand Cherokee Limited",2015,"E85 Flex Fuel","A/T","White","Black","None reported","Yes",290,3.6,6,157000,17000
"Ford","Mustang Mach-E GT",2023,"","A/T","Orange","Gray","None reported","Yes",480,3.71083587046776,6,9095,59000
"Jeep","Compass Sport",2010,"Gasoline","A/T","Black","Gray","At least 1 accident or damage reported","Yes",172,2.4,4,179700,4500
"Lexus","LS 430 Base",2006,"Gasoline","A/T","Silver","Gray","None reported","Yes",278,4.3,8,170000,7500
"Rolls-Royce","Cullinan",2022,"Gasoline","8-Speed Automatic","Red","Black","None reported","Yes",332.283838699594,6.7,6,3420,399950
"Ford","F-250 King Ranch",2021,"Diesel","10-Speed A/T","Red","Brown","","No",475,6.7,8,93400,69995
"BMW","X5 xDrive50i",2011,"Gasoline","Transmission w/Dual Shift Mode","White","Blue","At least 1 accident or damage reported","Yes",400,4.4,8,110000,12000
"Porsche","911 Carrera",2016,"Gasoline","A/T","Gray","Beige","None reported","Yes",350,3.4,6,22500,78000
"Ford","Focus ST Base",2013,"Gasoline","6-Speed M/T","Yellow","Gray","None reported","Yes",252,2,4,20800,19795
"Lexus","ES 300h Base",2018,"Hybrid","CVT Transmission","White","Beige","At least 1 accident or damage reported","Yes",200,2.5,4,100868,23400
"Volkswagen","CC Sport",2012,"Gasoline","M/T","White","Black","At least 1 accident or damage reported","Yes",200,2,4,131986,9000
"Volkswagen","Golf SportWagen TSI S 4-Door",2016,"Gasoline","5-Speed M/T","White","Beige","None reported","Yes",170,1.8,4,127770,13800
"Porsche","911 Carrera S",2013,"Gasoline","7-Speed A/T","Blue","Gray","None reported","Yes",400,3.8,6,56985,65900
"Toyota","Prius Plug-in Base",2014,"Plug-In Hybrid","A/T","Green","Beige","At least 1 accident or damage reported","Yes",134,1.8,4,106000,11800
"Ford","F-250 XLT",2019,"Diesel","A/T","Black","Black","At least 1 accident or damage reported","Yes",450,6.7,8,92671,50000
"Mercedes-Benz","S-Class S 560 4MATIC",2019,"Gasoline","A/T","Black","Beige","None reported","Yes",463,4,8,49500,55900
"Porsche","911 Carrera",2020,"Gasoline","A/T","Green","Black","None reported","Yes",379,3,6,16741,112500
"Ford","Mustang GT",2011,"Gasoline","6-Speed M/T","Black","Black","None reported","Yes",412,5,8,133504,23500
"Cadillac","CTS 2.0L Turbo Luxury",2019,"Gasoline","8-Speed Automatic","Red Obsession","Very Light Cashmere","None reported","No",332.283838699594,2,6,20296,30599
"Volkswagen","Jetta 1.4T R-Line",2019,"Gasoline","8-Speed Automatic","Platinum Gray Metallic","Black / Gray","None reported","No",332.283838699594,1.4,6,55234,19290
"Jeep","Wrangler X",2005,"Gasoline","6-Speed M/T","Orange","Gray","None reported","Yes",190,4,6,162482,11000
"Lincoln","LS V8",2002,"Gasoline","A/T","Silver","Black","At least 1 accident or damage reported","Yes",252,3.9,8,42000,11000
"Ford","F-150 Lightning LARIAT",2022,"","1-Speed A/T","White","Gray","None reported","Yes",563,3.71083587046776,6,470,71900
"Mercedes-Benz","C-Class C55 AMG Sport",2006,"Gasoline","Transmission w/Dual Shift Mode","Black","Black","At least 1 accident or damage reported","Yes",362,5.4,8,98300,15900
"Audi","S6 4.0T Prestige",2013,"Gasoline","7-Speed A/T","Black","Black","","No",420,4,8,53900,27450
"BMW","335 i xDrive",2013,"Gasoline","8-Speed A/T","Red","Black","None reported","Yes",300,3,6,82849,19999
"Porsche","911 Carrera 4S Cabriolet",2009,"Gasoline","6-Speed M/T","Black","Black","None reported","Yes",385,3.8,6,25500,79995
"Kia","Forte LXS",2020,"Gasoline","A/T","Silver","Black","At least 1 accident or damage reported","Yes",147,2,4,53452,16995
"Chevrolet","Corvette Base",2004,"Gasoline","4-Speed A/T","Red","Black","None reported","Yes",350,5.7,8,40011,23500
"Hyundai","Santa Fe Sport 2.0L Turbo",2018,"Gasoline","A/T","Silver","Black","At least 1 accident or damage reported","Yes",240,2,4,45800,20900
"RAM","1500 Laramie",2022,"Gasoline","8-Speed Automatic","Flame Red Clearcoat","Black","None reported","No",332.283838699594,5.7,6,15741,45999
"Kia","Sorento SX Prestige",2023,"Gasoline","Transmission w/Dual Shift Mode","White","Black","None reported","Yes",281,2.5,4,11100,40200
"Ford","F-250 XL",2020,"E85 Flex Fuel","A/T","White","Gray","None reported","Yes",385,6.2,8,36000,44000
"BMW","X5 xDrive35i",2013,"Gasoline","8-Speed A/T","White","Brown","At least 1 accident or damage reported","Yes",300,3,6,69750,15999
"Mercedes-Benz","C-Class C 300 4MATIC",2021,"Gasoline","Transmission w/Dual Shift Mode","Black","Black","None reported","Yes",255,2,4,19162,38500
"Audi","Q5 S line Premium Plus",2023,"Hybrid","Automatic","Daytona Gray","Black","None reported","No",332.283838699594,3.71083587046776,6,6046,51598
"Ford","Explorer XLT",2020,"Gasoline","10-Speed A/T","Blue","Black","At least 1 accident or damage reported","Yes",300,2.3,4,17000,21000
"Audi","A6 55 Premium",2019,"Hybrid","7-Speed A/T","Black","Black","None reported","Yes",335,3,6,10832,42500
"Toyota","Matrix XR",2004,"Gasoline","4-Speed A/T","Silver","Black","At least 1 accident or damage reported","Yes",130,1.8,4,173452,4000
"Kia","Optima SX Turbo",2017,"Gasoline","6-Speed Automatic","Remington Red Metallic","Black","At least 1 accident or damage reported","No",332.283838699594,2,6,103338,17238
"Ford","F-150 Lariat",2022,"Gasoline","A/T","Black","Black","None reported","Yes",400,3.5,6,28000,53500
"Audi","Q8 3.0T Premium",2019,"Hybrid","8-Speed A/T","White","Unknown","None reported","Yes",335,3,6,51984,44870
"Chevrolet","Corvette Stingray w/2LT",2020,"Gasoline","A/T","Orange","Black","At least 1 accident or damage reported","Yes",490,6.2,8,8974,79900
"Scion","tC Anniversary Edition",2014,"Gasoline","6-Speed M/T","White","Black","None reported","Yes",179,2.5,4,99999,10998
"Mercedes-Benz","C-Class C 300",2017,"Gasoline","7-Speed A/T","Black","Black","At least 1 accident or damage reported","Yes",241,2,4,59400,21000
"Nissan","Murano SV",2020,"Gasoline","Automatic CVT","Brilliant Silver Metallic","Graphite","None reported","Yes",332.283838699594,3.5,6,47147,23625
"Ford","Mustang GT",2018,"Gasoline","6-Speed M/T","Black","Black","At least 1 accident or damage reported","Yes",460,5,8,53782,29950
"Ford","Taurus SHO",2011,"Gasoline","A/T","Black","Black","None reported","Yes",365,3.5,6,160000,4700
"Chevrolet","Tahoe LTZ",2015,"Gasoline","6-Speed A/T","White","Black","At least 1 accident or damage reported","Yes",355,5.3,8,500,37000
"Ford","Escape SEL",2020,"Gasoline","A/T","White","Beige","","No",181,1.5,3,42000,19000
"Dodge","Grand Caravan SE",2018,"E85 Flex Fuel","A/T","White","Gray","None reported","Yes",283,3.6,6,64000,35000
"Hyundai","Elantra HEV Limited",2021,"Hybrid","A/T","Gray","Black","None reported","Yes",139,1.6,4,28600,23999
"GMC","Canyon Denali",2019,"Gasoline","8-Speed A/T","Red","Black","At least 1 accident or damage reported","Yes",308,3.6,6,26339,36750
"Alfa","Romeo Giulia Quadrifoglio",2018,"Gasoline","8-Speed A/T","Black","Black","","No",505,2.9,6,28644,41500
"Subaru","Impreza WRX",2008,"Gasoline","5-Speed M/T","Black","Black","At least 1 accident or damage reported","Yes",224,2.5,4,148740,14500
"GMC","Sierra 2500 Denali",2021,"Diesel","10-Speed A/T","Black","Black","At least 1 accident or damage reported","Yes",445,6.6,8,16919,73000
"Chevrolet","Tahoe LS",2005,"Gasoline","4-Speed A/T","Silver","Gray","At least 1 accident or damage reported","Yes",285,4.8,8,170000,9000
"Mercedes-Benz","SL-Class SL 550",2013,"Gasoline","A/T","Gray","Beige","At least 1 accident or damage reported","Yes",429,4.6,8,130000,26900
"Ford","Escape PHEV SE",2022,"Plug-In Hybrid","CVT Transmission","White","Gray","None reported","Yes",221,2.5,4,1889,32850
"Dodge","Charger GT",2018,"Gasoline","8-Speed Automatic","White Knuckle Clearcoat","Black","None reported","Yes",332.283838699594,3.6,6,62197,26691
"Ford","F-150 XLT",2016,"E85 Flex Fuel","A/T","Black","Unknown","At least 1 accident or damage reported","Yes",385,5,8,71000,24350
"Lexus","NX 200t Base",2016,"Gasoline","A/T","Blue","Brown","At least 1 accident or damage reported","Yes",235,2,4,83400,22495
"Cadillac","XT5 Base",2019,"Gasoline","8-Speed A/T","Black","Beige","None reported","Yes",310,3.6,6,74414,26000
"Ford","Mustang Shelby GT500",2010,"Gasoline","6-Speed M/T","Black","Black","None reported","Yes",540,5.4,8,29816,38000
"Ford","F-250 Lariat",2015,"Diesel","Transmission w/Dual Shift Mode","Gray","Black","None reported","Yes",440,6.7,8,68749,45000
"BMW","325 i",2005,"Gasoline","A/T","Black","Brown","None reported","Yes",184,2.5,6,190395,5000
"Lamborghini","Huracan LP610-4",2015,"Gasoline","7-Speed A/T","Blue","Red","None reported","Yes",602,5.2,0,34152,185500
"Toyota","Camry XLE",2007,"Gasoline","5-Speed A/T","White","Gray","At least 1 accident or damage reported","Yes",158,2.4,4,98528,7450
"BMW","335 i",2011,"Gasoline","6-Speed A/T","Blue","Beige","At least 1 accident or damage reported","Yes",300,3,6,91500,13599
"Chevrolet","Camaro 1SS",2017,"Gasoline","6-Speed M/T","Blue","Black","None reported","Yes",455,6.2,8,50850,37000
"Mazda","MX-5 Miata Base",1999,"Gasoline","A/T","Green","Beige","At least 1 accident or damage reported","Yes",140,1.8,4,130000,9000
"Toyota","Tundra SR5 Double Cab",2005,"Gasoline","A/T","Gray","Gray","At least 1 accident or damage reported","Yes",282,4.7,8,199400,8500
"RAM","2500 Powerwagon",2013,"Gasoline","6-Speed A/T","White","Gray","At least 1 accident or damage reported","Yes",383,5.7,8,84220,26500
"Mercedes-Benz","S-Class S 550 4MATIC",2016,"Gasoline","7-Speed A/T","White","Black","None reported","Yes",449,4.7,8,67280,41999
"Volkswagen","Passat 2.0T R-Line",2021,"Gasoline","Automatic","Reflex Silver","Titan Black","None reported","No",332.283838699594,3.71083587046776,6,16538,25998
"Toyota","Tundra Platinum",2018,"Gasoline","6-Speed A/T","Gray","Black","None reported","Yes",381,5.7,8,66000,51000
"Cadillac","Escalade Luxury",2018,"Gasoline","10-Speed A/T","White","Beige","None reported","Yes",420,6.2,8,53450,49999
"Volkswagen","Golf Alltrack TSI SE",2018,"Gasoline","6-Speed A/T","White","Black","None reported","Yes",170,1.8,4,63277,20900
"Nissan","Altima 2.5 S",2020,"Gasoline","A/T","Silver","Gray","None reported","Yes",182,2.5,4,30900,21000
"Mercedes-Benz","GLA 250 Base 4MATIC",2019,"Gasoline","Automatic","White","Black","None reported","No",332.283838699594,3.71083587046776,6,60854,25498
"Ford","F-150 Platinum",2015,"Gasoline","6-Speed A/T","White","Black","None reported","Yes",365,3.5,6,85000,31000
"Toyota","RAV4 SE",2016,"Gasoline","Transmission w/Dual Shift Mode","Gray","Orange","None reported","Yes",176,2.5,4,108130,18500
"Toyota","4Runner TRD Sport",2023,"Gasoline","A/T","Green","Black","None reported","Yes",270,4,6,11400,46000
"Mercedes-Benz","GL-Class GL 450 4MATIC",2013,"Gasoline","7-Speed A/T","Black","Black","None reported","Yes",362,4.6,8,63300,22800
"Tesla","Model Y Performance",2020,"","A/T","Gray","White","None reported","Yes",455,3.71083587046776,6,27500,44000
"BMW","X5 xDrive 35i Sport Activity",2012,"Gasoline","8-Speed A/T","Black","Black","At least 1 accident or damage reported","Yes",300,3,6,122600,12900
"Dodge","Charger Base",2006,"Gasoline","A/T","Blue","Gray","At least 1 accident or damage reported","Yes",250,3.5,6,145565,4500
"Ford","Transit-250 Base",2016,"Gasoline","6-Speed A/T","White","Gray","None reported","Yes",310,3.5,6,66500,27000
"BMW","330 i xDrive",2017,"Gasoline","A/T","Blue","Black","None reported","Yes",248,2,4,75000,20000
"Mazda","CX-5 Grand Touring",2021,"Gasoline","6-Speed Automatic","Machine Gray Metallic","Black","","No",332.283838699594,2.5,6,24781,28991
"BMW","X5 M Base",2013,"Gasoline","A/T","Silver","Black","At least 1 accident or damage reported","Yes",555,4.4,8,67000,24500
"Audi","Q5 2.0T Premium Plus",2019,"Gasoline","A/T","Black","Unknown","None reported","Yes",248,2,4,24500,31000
"Audi","S5 3.0T Prestige",2013,"Gasoline","7-Speed A/T","Black","Black","None reported","Yes",333,3,6,37500,26000
"Nissan","GT-R Premium",2013,"Gasoline","Transmission w/Dual Shift Mode","White","Black","None reported","Yes",545,3.8,6,101000,59000
"Tesla","Model 3 Long Range",2020,"","1-Speed A/T","Blue","Black","None reported","Yes",425,3.71083587046776,6,25000,49995
"Toyota","Camry Solara SLE V6",2000,"Gasoline","A/T","Black","Beige","At least 1 accident or damage reported","Yes",200,3,6,245000,2500
"Tesla","Model Y Long Range",2021,"","1-Speed Automatic","Deep Blue Metallic","Black","None reported","No",332.283838699594,3.71083587046776,6,49252,37999
"Buick","Cascada Base",2016,"Gasoline","6-Speed A/T","White","Black","At least 1 accident or damage reported","Yes",200,1.6,4,103814,14995
"Toyota","4Runner Venture",2021,"Gasoline","A/T","White","Black","None reported","Yes",270,4,6,27000,48500
"BMW","530 i xDrive",2021,"Gasoline","8-Speed Automatic","Glacier Silver Metallic","Black","None reported","Yes",332.283838699594,2,6,60942,32085
"BMW","535 i xDrive",2011,"Gasoline","8-Speed A/T","Gray","Black","At least 1 accident or damage reported","Yes",300,3,6,100780,12000
"Tesla","Model S 100D",2018,"","A/T","Blue","Black","None reported","Yes",518,3.71083587046776,6,65000,41000
"Lexus","GX 460 Base",2012,"Gasoline","A/T","Black","Beige","At least 1 accident or damage reported","Yes",301,4.6,8,167000,19470
"Chevrolet","Trailblazer SS",2008,"Gasoline","4-Speed A/T","Red","Black","At least 1 accident or damage reported","Yes",390,6,8,161000,17000
"Subaru","Impreza WRX",2005,"Gasoline","5-Speed M/T","Blue","Black","None reported","Yes",227,2,4,90200,12499
"Volkswagen","Passat 2.5 SE",2012,"Gasoline","A/T","White","Beige","At least 1 accident or damage reported","Yes",170,2.5,5,159870,9750
"Audi","Q5 40 Premium",2022,"Hybrid","7-Speed A/T","Silver","Brown","None reported","Yes",201,2,4,14550,41500
"INFINITI","Q60 3.0t Red Sport 400",2018,"Gasoline","A/T","Red","White","None reported","Yes",400,3,6,38000,32000
"Chevrolet","Camaro Z28",2002,"Gasoline","M/T","Silver","Black","At least 1 accident or damage reported","Yes",310,5.7,8,35515,21000
"Mercedes-Benz","SL-Class SL550 Roadster",2008,"Gasoline","7-Speed A/T","White","Beige","None reported","Yes",382,5.5,8,33300,34500
"Mercedes-Benz","C-Class C 300 4MATIC",2016,"Gasoline","A/T","White","Unknown","At least 1 accident or damage reported","Yes",241,2,4,90189,17995
"Land","Rover Range Rover Autobiography",2023,"Gasoline","Automatic","Carpathian Grey","Ebony","None reported","No",332.283838699594,4.4,6,1148,193063
"Mercedes-Benz","SLK-Class SLK320",2001,"Gasoline","6-Speed M/T","Blue","Beige","None reported","Yes",215,3.2,6,59500,6500
"Ford","Transit-350 XL",2017,"Gasoline","A/T","Silver","Gray","None reported","Yes",310,3.5,6,134000,26500
"Buick","Enclave Premium",2014,"Gasoline","6-Speed A/T","Black","Black","None reported","Yes",288,3.6,6,86281,18900
"Porsche","Cayenne AWD",2020,"Gasoline","A/T","Black","Red","None reported","Yes",335,3,6,34580,56000
"Hyundai","Santa Fe SE",2007,"Gasoline","A/T","Blue","Gray","At least 1 accident or damage reported","Yes",242,3.3,6,145000,4200
"Mazda","Mazda6 Signature",2021,"Gasoline","6-Speed Automatic","Soul Red Crystal Metallic","Deep Chestnut","None reported","Yes",332.283838699594,2.5,6,11737,33687
"Tesla","Model X Performance",2020,"","A/T","White","Beige","None reported","Yes",778,3.71083587046776,6,25535,68969
"Jeep","Wrangler Unlimited Sport",2016,"Gasoline","6-Speed M/T","Beige","Black","None reported","Yes",285,3.6,6,67499,27500
"Toyota","4Runner Sport",2004,"Gasoline","A/T","Gray","Gray","None reported","Yes",245,4,6,220450,8550
"Chevrolet","Silverado 1500 2LT",2018,"Gasoline","6-Speed A/T","Silver","Gray","At least 1 accident or damage reported","Yes",355,5.3,8,20200,42950
"Jaguar","XK8 Base",2000,"Gasoline","5-Speed A/T","Blue","Beige","None reported","Yes",290,4,8,40000,15400
"Mercedes-Benz","GLA-Class GLA 45 AMG",2015,"Gasoline","7-Speed A/T","Black","Black","At least 1 accident or damage reported","Yes",355,2,4,80300,22000
"BMW","330 i xDrive",2017,"Gasoline","A/T","White","Beige","None reported","Yes",248,2,4,63150,21500
"Volkswagen","Atlas 3.6L SE w/Technology",2018,"Gasoline","Transmission w/Dual Shift Mode","Silver","Black","None reported","Yes",276,3.6,6,48210,24999
"Nissan","Juke SL",2012,"Gasoline","A/T","Black","Black","None reported","Yes",188,1.6,4,115359,9950
"Subaru","Impreza 2.0i Premium",2018,"Gasoline","CVT Transmission","White","Beige","None reported","Yes",152,2,4,90601,26000
"BMW","M5 Base",2000,"Gasoline","6-Speed M/T","Blue","Black","None reported","Yes",400,5,8,132200,26900
"Mercedes-Benz","Sprinter 2500 Standard Roof",2023,"Diesel","9-Speed A/T","White","Black","None reported","Yes",211,2,4,4000,65000
"Volkswagen","Beetle 2.0T Final Edition SE",2019,"Gasoline","Transmission w/Dual Shift Mode","Gray","Black","None reported","Yes",174,2,4,32000,32750
"MINI","Countryman Cooper S ALL4",2016,"Gasoline","6-Speed A/T","Blue","Black","None reported","Yes",181,1.6,4,95070,12750
"Nissan","Rogue SL",2017,"Gasoline","A/T","White","Unknown","None reported","Yes",170,2.5,4,148000,13000
"Lexus","CT 200h Premium",2014,"Hybrid","CVT Transmission","Black","Black","At least 1 accident or damage reported","Yes",134,1.8,4,125519,16000
"INFINITI","G37 x",2013,"Gasoline","Transmission w/Dual Shift Mode","Silver","Black","None reported","Yes",328,3.7,6,90000,14500
